platform,method,runningTime,width,height
OpenCL,ordered_dithering,4.27068,3840,2160
OpenCL,ordered_dithering,4.35993,3840,2160
OpenCL,ordered_dithering,4.2982,3840,2160
OpenCL,ordered_dithering,4.52129,3840,2160
OpenCL,ordered_dithering,4.28289,3840,2160
OpenCL,ordered_dithering,4.21868,3840,2160
OpenCL,ordered_dithering,4.43748,3840,2160
OpenCL,ordered_dithering,4.35494,3840,2160
OpenCL,ordered_dithering,4.30639,3840,2160
OpenCL,ordered_dithering,5.59345,3840,2160
OpenCL,ordered_dithering,4.75001,3840,2160
OpenCL,ordered_dithering,4.653,3840,2160
OpenCL,ordered_dithering,4.32669,3840,2160
OpenCL,ordered_dithering,4.73478,3840,2160
OpenCL,ordered_dithering,4.4502,3840,2160
OpenCL,ordered_dithering,4.32253,3840,2160
OpenCL,ordered_dithering,4.38237,3840,2160
OpenCL,ordered_dithering,4.34502,3840,2160
OpenCL,ordered_dithering,4.65602,3840,2160
OpenCL,ordered_dithering,5.62515,3840,2160
OpenCL,ordered_dithering,4.47134,3840,2160
OpenCL,ordered_dithering,4.39859,3840,2160
OpenCL,ordered_dithering,4.68183,3840,2160
OpenCL,ordered_dithering,4.41869,3840,2160
OpenCL,ordered_dithering,4.48331,3840,2160
OpenCL,ordered_dithering,4.34137,3840,2160
OpenCL,ordered_dithering,4.36416,3840,2160
OpenCL,ordered_dithering,4.50512,3840,2160
OpenCL,ordered_dithering,4.30622,3840,2160
OpenCL,ordered_dithering,4.42136,3840,2160
OpenCL,ordered_dithering,4.37112,3840,2160
OpenCL,ordered_dithering,4.52393,3840,2160
OpenCL,ordered_dithering,4.38081,3840,2160
OpenCL,ordered_dithering,4.27255,3840,2160
OpenCL,ordered_dithering,4.44146,3840,2160
OpenCL,ordered_dithering,4.42015,3840,2160
OpenCL,ordered_dithering,4.6383,3840,2160
OpenCL,ordered_dithering,4.27216,3840,2160
OpenCL,ordered_dithering,4.47768,3840,2160
OpenCL,ordered_dithering,4.35469,3840,2160
OpenCL,ordered_dithering,4.52216,3840,2160
OpenCL,ordered_dithering,4.46968,3840,2160
OpenCL,ordered_dithering,4.47732,3840,2160
OpenCL,ordered_dithering,4.36104,3840,2160
OpenCL,ordered_dithering,4.51923,3840,2160
OpenCL,ordered_dithering,4.23411,3840,2160
OpenCL,ordered_dithering,4.65673,3840,2160
OpenCL,ordered_dithering,4.60779,3840,2160
OpenCL,ordered_dithering,4.31261,3840,2160
OpenCL,ordered_dithering,4.46196,3840,2160
OpenCL,ordered_dithering,4.40526,3840,2160
OpenCL,ordered_dithering,4.38238,3840,2160
OpenCL,ordered_dithering,4.30166,3840,2160
OpenCL,ordered_dithering,4.26442,3840,2160
OpenCL,ordered_dithering,4.97453,3840,2160
OpenCL,ordered_dithering,4.29167,3840,2160
OpenCL,ordered_dithering,4.54774,3840,2160
OpenCL,ordered_dithering,4.40027,3840,2160
OpenCL,ordered_dithering,4.32632,3840,2160
OpenCL,ordered_dithering,4.33337,3840,2160
OpenCL,ordered_dithering,5.4624,3840,2160
OpenCL,ordered_dithering,4.98111,3840,2160
OpenCL,ordered_dithering,5.05817,3840,2160
OpenCL,ordered_dithering,4.45637,3840,2160
OpenCL,ordered_dithering,4.41457,3840,2160
OpenCL,ordered_dithering,4.36075,3840,2160
OpenCL,ordered_dithering,4.44486,3840,2160
OpenCL,ordered_dithering,4.4537,3840,2160
OpenCL,ordered_dithering,4.45432,3840,2160
OpenCL,ordered_dithering,5.19237,3840,2160
OpenCL,ordered_dithering,4.33651,3840,2160
OpenCL,ordered_dithering,4.47096,3840,2160
OpenCL,ordered_dithering,4.58435,3840,2160
OpenCL,ordered_dithering,4.475,3840,2160
OpenCL,ordered_dithering,4.46852,3840,2160
OpenCL,ordered_dithering,4.45858,3840,2160
OpenCL,ordered_dithering,4.47899,3840,2160
OpenCL,ordered_dithering,4.3636,3840,2160
OpenCL,ordered_dithering,4.28721,3840,2160
OpenCL,ordered_dithering,4.71394,3840,2160
OpenCL,ordered_dithering,4.36249,3840,2160
OpenCL,ordered_dithering,0.37647,632,461
OpenCL,ordered_dithering,0.36004,632,461
OpenCL,ordered_dithering,0.36102,632,461
OpenCL,ordered_dithering,0.37032,632,461
OpenCL,ordered_dithering,0.36177,632,461
OpenCL,ordered_dithering,0.37024,632,461
OpenCL,ordered_dithering,0.38267,632,461
OpenCL,ordered_dithering,0.381,632,461
OpenCL,ordered_dithering,0.38309,632,461
OpenCL,ordered_dithering,0.38412,632,461
OpenCL,ordered_dithering,0.3762,632,461
OpenCL,ordered_dithering,0.4323,632,461
OpenCL,ordered_dithering,0.37502,632,461
OpenCL,ordered_dithering,0.38975,632,461
OpenCL,ordered_dithering,0.38212,632,461
OpenCL,ordered_dithering,0.39353,632,461
OpenCL,ordered_dithering,0.38313,632,461
OpenCL,ordered_dithering,0.38536,632,461
OpenCL,ordered_dithering,0.39151,632,461
OpenCL,ordered_dithering,0.38827,632,461
OpenCL,ordered_dithering,0.38928,632,461
OpenCL,ordered_dithering,0.38405,632,461
OpenCL,ordered_dithering,0.3966,632,461
OpenCL,ordered_dithering,0.39345,632,461
OpenCL,ordered_dithering,0.386,632,461
OpenCL,ordered_dithering,0.39198,632,461
OpenCL,ordered_dithering,0.38555,632,461
OpenCL,ordered_dithering,0.38934,632,461
OpenCL,ordered_dithering,0.4558,632,461
OpenCL,ordered_dithering,0.38854,632,461
OpenCL,ordered_dithering,0.39013,632,461
OpenCL,ordered_dithering,0.38787,632,461
OpenCL,ordered_dithering,0.38092,632,461
OpenCL,ordered_dithering,0.38815,632,461
OpenCL,ordered_dithering,0.3939,632,461
OpenCL,ordered_dithering,0.38959,632,461
OpenCL,ordered_dithering,0.40015,632,461
OpenCL,ordered_dithering,0.37901,632,461
OpenCL,ordered_dithering,0.36505,632,461
OpenCL,ordered_dithering,0.40683,632,461
OpenCL,ordered_dithering,0.39576,632,461
OpenCL,ordered_dithering,0.36731,632,461
OpenCL,ordered_dithering,0.38364,632,461
OpenCL,ordered_dithering,0.36735,632,461
OpenCL,ordered_dithering,0.35935,632,461
OpenCL,ordered_dithering,0.36111,632,461
OpenCL,ordered_dithering,0.36449,632,461
OpenCL,ordered_dithering,0.36523,632,461
OpenCL,ordered_dithering,0.38986,632,461
OpenCL,ordered_dithering,0.35722,632,461
OpenCL,ordered_dithering,0.36414,632,461
OpenCL,ordered_dithering,0.35892,632,461
OpenCL,ordered_dithering,0.36424,632,461
OpenCL,ordered_dithering,0.3721,632,461
OpenCL,ordered_dithering,0.36054,632,461
OpenCL,ordered_dithering,0.37816,632,461
OpenCL,ordered_dithering,0.3661,632,461
OpenCL,ordered_dithering,0.36328,632,461
OpenCL,ordered_dithering,0.3636,632,461
OpenCL,ordered_dithering,0.35746,632,461
OpenCL,ordered_dithering,0.3569,632,461
OpenCL,ordered_dithering,0.38732,632,461
OpenCL,ordered_dithering,0.38703,632,461
OpenCL,ordered_dithering,0.3934,632,461
OpenCL,ordered_dithering,0.35103,632,461
OpenCL,ordered_dithering,0.37481,632,461
OpenCL,ordered_dithering,0.36317,632,461
OpenCL,ordered_dithering,0.39562,632,461
OpenCL,ordered_dithering,0.37863,632,461
OpenCL,ordered_dithering,0.36853,632,461
OpenCL,ordered_dithering,0.41427,632,461
OpenCL,ordered_dithering,0.35292,632,461
OpenCL,ordered_dithering,0.39523,632,461
OpenCL,ordered_dithering,0.3965,632,461
OpenCL,ordered_dithering,0.36182,632,461
OpenCL,ordered_dithering,0.37385,632,461
OpenCL,ordered_dithering,0.36431,632,461
OpenCL,ordered_dithering,0.35892,632,461
OpenCL,ordered_dithering,0.36204,632,461
OpenCL,ordered_dithering,0.3579,632,461
OpenCL,ordered_dithering,0.35868,632,461
OpenCL,ordered_dithering,0.36301,632,461
OpenCL,ordered_dithering,0.35404,632,461
OpenCL,ordered_dithering,0.36463,632,461
OpenCL,ordered_dithering,0.38478,632,461
OpenCL,ordered_dithering,0.39578,632,461
OpenCL,ordered_dithering,0.38858,632,461
OpenCL,ordered_dithering,0.38082,632,461
OpenCL,ordered_dithering,0.39336,632,461
OpenCL,ordered_dithering,0.38535,632,461
OpenCL,ordered_dithering,0.38564,632,461
OpenCL,ordered_dithering,0.39131,632,461
OpenCL,ordered_dithering,0.36565,632,461
OpenCL,ordered_dithering,0.37474,632,461
OpenCL,ordered_dithering,0.36961,632,461
OpenCL,ordered_dithering,0.37792,632,461
OpenCL,ordered_dithering,0.34469,632,461
OpenCL,ordered_dithering,0.41812,632,461
OpenCL,ordered_dithering,0.36105,632,461
OpenCL,ordered_dithering,0.35724,632,461
OpenCL,ordered_dithering,1.45389,1920,1080
OpenCL,ordered_dithering,1.36837,1920,1080
OpenCL,ordered_dithering,1.37709,1920,1080
OpenCL,ordered_dithering,1.38164,1920,1080
OpenCL,ordered_dithering,1.36329,1920,1080
OpenCL,ordered_dithering,1.40965,1920,1080
OpenCL,ordered_dithering,1.36382,1920,1080
OpenCL,ordered_dithering,1.40705,1920,1080
OpenCL,ordered_dithering,1.36404,1920,1080
OpenCL,ordered_dithering,1.42959,1920,1080
OpenCL,ordered_dithering,1.40945,1920,1080
OpenCL,ordered_dithering,1.37709,1920,1080
OpenCL,ordered_dithering,1.5129,1920,1080
OpenCL,ordered_dithering,1.37638,1920,1080
OpenCL,ordered_dithering,1.3928,1920,1080
OpenCL,ordered_dithering,1.35914,1920,1080
OpenCL,ordered_dithering,1.40727,1920,1080
OpenCL,ordered_dithering,1.35346,1920,1080
OpenCL,ordered_dithering,1.37614,1920,1080
OpenCL,ordered_dithering,1.35071,1920,1080
OpenCL,ordered_dithering,1.39042,1920,1080
OpenCL,ordered_dithering,1.38596,1920,1080
OpenCL,ordered_dithering,1.47702,1920,1080
OpenCL,ordered_dithering,1.37693,1920,1080
OpenCL,ordered_dithering,1.38831,1920,1080
OpenCL,ordered_dithering,1.37614,1920,1080
OpenCL,ordered_dithering,1.37827,1920,1080
OpenCL,ordered_dithering,1.37599,1920,1080
OpenCL,ordered_dithering,1.3638,1920,1080
OpenCL,ordered_dithering,1.51211,1920,1080
OpenCL,ordered_dithering,1.36901,1920,1080
OpenCL,ordered_dithering,1.36227,1920,1080
OpenCL,ordered_dithering,1.37354,1920,1080
OpenCL,ordered_dithering,1.37121,1920,1080
OpenCL,ordered_dithering,1.37843,1920,1080
OpenCL,ordered_dithering,1.36751,1920,1080
OpenCL,ordered_dithering,1.36109,1920,1080
OpenCL,ordered_dithering,1.40511,1920,1080
OpenCL,ordered_dithering,1.38766,1920,1080
OpenCL,ordered_dithering,1.50167,1920,1080
OpenCL,ordered_dithering,1.53622,1920,1080
OpenCL,ordered_dithering,1.37522,1920,1080
OpenCL,ordered_dithering,1.38575,1920,1080
OpenCL,ordered_dithering,1.39431,1920,1080
OpenCL,ordered_dithering,1.52738,1920,1080
OpenCL,ordered_dithering,1.37943,1920,1080
OpenCL,ordered_dithering,1.33993,1920,1080
OpenCL,ordered_dithering,1.86251,1920,1080
OpenCL,ordered_dithering,1.45263,1920,1080
OpenCL,ordered_dithering,1.4007,1920,1080
OpenCL,ordered_dithering,1.38592,1920,1080
OpenCL,ordered_dithering,1.38734,1920,1080
OpenCL,ordered_dithering,1.38827,1920,1080
OpenCL,ordered_dithering,1.44232,1920,1080
OpenCL,ordered_dithering,1.37405,1920,1080
OpenCL,ordered_dithering,1.40438,1920,1080
OpenCL,ordered_dithering,1.40304,1920,1080
OpenCL,ordered_dithering,1.40676,1920,1080
OpenCL,ordered_dithering,1.4368,1920,1080
OpenCL,ordered_dithering,1.37265,1920,1080
OpenCL,ordered_dithering,1.34278,1920,1080
OpenCL,ordered_dithering,1.38707,1920,1080
OpenCL,ordered_dithering,1.35764,1920,1080
OpenCL,ordered_dithering,1.45098,1920,1080
OpenCL,ordered_dithering,1.41848,1920,1080
OpenCL,ordered_dithering,1.38639,1920,1080
OpenCL,ordered_dithering,1.42348,1920,1080
OpenCL,ordered_dithering,1.37895,1920,1080
OpenCL,ordered_dithering,1.37395,1920,1080
OpenCL,ordered_dithering,1.87896,1920,1080
OpenCL,ordered_dithering,1.55845,1920,1080
OpenCL,ordered_dithering,1.38928,1920,1080
OpenCL,ordered_dithering,1.50583,1920,1080
OpenCL,ordered_dithering,1.39028,1920,1080
OpenCL,ordered_dithering,1.37415,1920,1080
OpenCL,ordered_dithering,1.38161,1920,1080
OpenCL,ordered_dithering,1.38899,1920,1080
OpenCL,ordered_dithering,1.4209,1920,1080
OpenCL,ordered_dithering,1.39398,1920,1080
OpenCL,ordered_dithering,1.35934,1920,1080
OpenCL,ordered_dithering,1.35742,1920,1080
OpenCL,ordered_dithering,1.34837,1920,1080
OpenCL,ordered_dithering,1.3701,1920,1080
OpenCL,ordered_dithering,1.39061,1920,1080
OpenCL,ordered_dithering,1.40317,1920,1080
OpenCL,ordered_dithering,1.37877,1920,1080
OpenCL,ordered_dithering,1.36214,1920,1080
OpenCL,ordered_dithering,1.43445,1920,1080
OpenCL,ordered_dithering,1.40457,1920,1080
OpenCL,ordered_dithering,1.37313,1920,1080
OpenCL,ordered_dithering,1.37472,1920,1080
OpenCL,ordered_dithering,1.53694,1920,1080
OpenCL,ordered_dithering,1.35632,1920,1080
OpenCL,ordered_dithering,1.40653,1920,1080
OpenCL,ordered_dithering,1.3826,1920,1080
OpenCL,ordered_dithering,1.39404,1920,1080
OpenCL,ordered_dithering,1.35443,1920,1080
OpenCL,ordered_dithering,1.35846,1920,1080
OpenCL,ordered_dithering,1.39992,1920,1080
OpenCL,ordered_dithering,1.40516,1920,1080
Matlab,ordered_dithering,142.847,3840,2160
Matlab,ordered_dithering,168.632,3840,2160
Matlab,ordered_dithering,174.068,3840,2160
Matlab,ordered_dithering,134.255,3840,2160
Matlab,ordered_dithering,134.983,3840,2160
Matlab,ordered_dithering,136.398,3840,2160
Matlab,ordered_dithering,133.133,3840,2160
Matlab,ordered_dithering,139.167,3840,2160
Matlab,ordered_dithering,129.481,3840,2160
Matlab,ordered_dithering,128.091,3840,2160
Matlab,ordered_dithering,133.591,3840,2160
Matlab,ordered_dithering,135.963,3840,2160
Matlab,ordered_dithering,142.815,3840,2160
Matlab,ordered_dithering,126.663,3840,2160
Matlab,ordered_dithering,135.015,3840,2160
Matlab,ordered_dithering,136.425,3840,2160
Matlab,ordered_dithering,137.689,3840,2160
Matlab,ordered_dithering,139.43,3840,2160
Matlab,ordered_dithering,140.086,3840,2160
Matlab,ordered_dithering,134.764,3840,2160
Matlab,ordered_dithering,133.915,3840,2160
Matlab,ordered_dithering,125.856,3840,2160
Matlab,ordered_dithering,127.818,3840,2160
Matlab,ordered_dithering,135.457,3840,2160
Matlab,ordered_dithering,137.625,3840,2160
Matlab,ordered_dithering,134.55,3840,2160
Matlab,ordered_dithering,128.032,3840,2160
Matlab,ordered_dithering,136.414,3840,2160
Matlab,ordered_dithering,133.607,3840,2160
Matlab,ordered_dithering,137.368,3840,2160
Matlab,ordered_dithering,136.547,3840,2160
Matlab,ordered_dithering,144.283,3840,2160
Matlab,ordered_dithering,137.748,3840,2160
Matlab,ordered_dithering,158.242,3840,2160
Matlab,ordered_dithering,127.472,3840,2160
Matlab,ordered_dithering,137.628,3840,2160
Matlab,ordered_dithering,136.792,3840,2160
Matlab,ordered_dithering,137.892,3840,2160
Matlab,ordered_dithering,128.883,3840,2160
Matlab,ordered_dithering,136.991,3840,2160
Matlab,ordered_dithering,134.938,3840,2160
Matlab,ordered_dithering,138.749,3840,2160
Matlab,ordered_dithering,150.686,3840,2160
Matlab,ordered_dithering,136.085,3840,2160
Matlab,ordered_dithering,139.507,3840,2160
Matlab,ordered_dithering,136.785,3840,2160
Matlab,ordered_dithering,134.996,3840,2160
Matlab,ordered_dithering,129.609,3840,2160
Matlab,ordered_dithering,132.672,3840,2160
Matlab,ordered_dithering,135.619,3840,2160
Matlab,ordered_dithering,139.651,3840,2160
Matlab,ordered_dithering,134.628,3840,2160
Matlab,ordered_dithering,135.099,3840,2160
Matlab,ordered_dithering,133.804,3840,2160
Matlab,ordered_dithering,134.601,3840,2160
Matlab,ordered_dithering,134.434,3840,2160
Matlab,ordered_dithering,142.635,3840,2160
Matlab,ordered_dithering,132.574,3840,2160
Matlab,ordered_dithering,133.853,3840,2160
Matlab,ordered_dithering,127.765,3840,2160
Matlab,ordered_dithering,130.105,3840,2160
Matlab,ordered_dithering,133.328,3840,2160
Matlab,ordered_dithering,146.988,3840,2160
Matlab,ordered_dithering,134.631,3840,2160
Matlab,ordered_dithering,123.581,3840,2160
Matlab,ordered_dithering,134.934,3840,2160
Matlab,ordered_dithering,133.19,3840,2160
Matlab,ordered_dithering,136.353,3840,2160
Matlab,ordered_dithering,145.977,3840,2160
Matlab,ordered_dithering,150.927,3840,2160
Matlab,ordered_dithering,135.863,3840,2160
Matlab,ordered_dithering,133.213,3840,2160
Matlab,ordered_dithering,128.803,3840,2160
Matlab,ordered_dithering,136.711,3840,2160
Matlab,ordered_dithering,138.5,3840,2160
Matlab,ordered_dithering,135.767,3840,2160
Matlab,ordered_dithering,131.863,3840,2160
Matlab,ordered_dithering,127.579,3840,2160
Matlab,ordered_dithering,139.168,3840,2160
Matlab,ordered_dithering,135.283,3840,2160
Matlab,ordered_dithering,142.945,3840,2160
Matlab,ordered_dithering,137.842,3840,2160
Matlab,ordered_dithering,140.759,3840,2160
Matlab,ordered_dithering,134.209,3840,2160
Matlab,ordered_dithering,144.209,3840,2160
Matlab,ordered_dithering,128.786,3840,2160
Matlab,ordered_dithering,135.011,3840,2160
Matlab,ordered_dithering,134.256,3840,2160
Matlab,ordered_dithering,133.332,3840,2160
Matlab,ordered_dithering,126.369,3840,2160
Matlab,ordered_dithering,127.585,3840,2160
Matlab,ordered_dithering,133.324,3840,2160
Matlab,ordered_dithering,134.513,3840,2160
Matlab,ordered_dithering,139.205,3840,2160
Matlab,ordered_dithering,135.212,3840,2160
Matlab,ordered_dithering,142.738,3840,2160
Matlab,ordered_dithering,134.156,3840,2160
Matlab,ordered_dithering,137.861,3840,2160
Matlab,ordered_dithering,127.767,3840,2160
Matlab,ordered_dithering,141.328,3840,2160
Matlab,ordered_dithering,37.1805,1920,1080
Matlab,ordered_dithering,31.5438,1920,1080
Matlab,ordered_dithering,26.2503,1920,1080
Matlab,ordered_dithering,27.4196,1920,1080
Matlab,ordered_dithering,19.3117,1920,1080
Matlab,ordered_dithering,18.22,1920,1080
Matlab,ordered_dithering,17.9813,1920,1080
Matlab,ordered_dithering,18.2781,1920,1080
Matlab,ordered_dithering,18.4795,1920,1080
Matlab,ordered_dithering,19.1258,1920,1080
Matlab,ordered_dithering,18.0398,1920,1080
Matlab,ordered_dithering,19.1948,1920,1080
Matlab,ordered_dithering,18.7929,1920,1080
Matlab,ordered_dithering,18.0333,1920,1080
Matlab,ordered_dithering,17.8687,1920,1080
Matlab,ordered_dithering,17.6912,1920,1080
Matlab,ordered_dithering,17.7568,1920,1080
Matlab,ordered_dithering,17.9456,1920,1080
Matlab,ordered_dithering,17.9974,1920,1080
Matlab,ordered_dithering,18.0548,1920,1080
Matlab,ordered_dithering,17.9985,1920,1080
Matlab,ordered_dithering,17.7562,1920,1080
Matlab,ordered_dithering,17.7717,1920,1080
Matlab,ordered_dithering,18.2851,1920,1080
Matlab,ordered_dithering,17.9353,1920,1080
Matlab,ordered_dithering,17.9037,1920,1080
Matlab,ordered_dithering,17.7341,1920,1080
Matlab,ordered_dithering,19.1443,1920,1080
Matlab,ordered_dithering,19.6412,1920,1080
Matlab,ordered_dithering,19.302,1920,1080
Matlab,ordered_dithering,18.928,1920,1080
Matlab,ordered_dithering,18.3223,1920,1080
Matlab,ordered_dithering,18.0455,1920,1080
Matlab,ordered_dithering,18.1304,1920,1080
Matlab,ordered_dithering,19.5146,1920,1080
Matlab,ordered_dithering,20.2076,1920,1080
Matlab,ordered_dithering,24.0243,1920,1080
Matlab,ordered_dithering,19.1012,1920,1080
Matlab,ordered_dithering,18.3176,1920,1080
Matlab,ordered_dithering,19.0951,1920,1080
Matlab,ordered_dithering,17.8146,1920,1080
Matlab,ordered_dithering,18.1693,1920,1080
Matlab,ordered_dithering,19.1112,1920,1080
Matlab,ordered_dithering,20.3001,1920,1080
Matlab,ordered_dithering,19.1492,1920,1080
Matlab,ordered_dithering,19.3609,1920,1080
Matlab,ordered_dithering,18.6826,1920,1080
Matlab,ordered_dithering,20.5361,1920,1080
Matlab,ordered_dithering,18.8815,1920,1080
Matlab,ordered_dithering,17.6815,1920,1080
Matlab,ordered_dithering,17.9,1920,1080
Matlab,ordered_dithering,18.163,1920,1080
Matlab,ordered_dithering,17.8746,1920,1080
Matlab,ordered_dithering,17.8926,1920,1080
Matlab,ordered_dithering,18.8184,1920,1080
Matlab,ordered_dithering,18.2366,1920,1080
Matlab,ordered_dithering,18.3879,1920,1080
Matlab,ordered_dithering,18.013,1920,1080
Matlab,ordered_dithering,17.8397,1920,1080
Matlab,ordered_dithering,17.8352,1920,1080
Matlab,ordered_dithering,18.0954,1920,1080
Matlab,ordered_dithering,17.8143,1920,1080
Matlab,ordered_dithering,20.9271,1920,1080
Matlab,ordered_dithering,21.3966,1920,1080
Matlab,ordered_dithering,18.2008,1920,1080
Matlab,ordered_dithering,19.7941,1920,1080
Matlab,ordered_dithering,19.5863,1920,1080
Matlab,ordered_dithering,18.8427,1920,1080
Matlab,ordered_dithering,18.9234,1920,1080
Matlab,ordered_dithering,18.2965,1920,1080
Matlab,ordered_dithering,17.7303,1920,1080
Matlab,ordered_dithering,19.0622,1920,1080
Matlab,ordered_dithering,18.5265,1920,1080
Matlab,ordered_dithering,18.3313,1920,1080
Matlab,ordered_dithering,18.8561,1920,1080
Matlab,ordered_dithering,17.6946,1920,1080
Matlab,ordered_dithering,18.418,1920,1080
Matlab,ordered_dithering,18.3796,1920,1080
Matlab,ordered_dithering,17.8789,1920,1080
Matlab,ordered_dithering,18.5211,1920,1080
Matlab,ordered_dithering,19.9369,1920,1080
Matlab,ordered_dithering,18.7629,1920,1080
Matlab,ordered_dithering,18.5085,1920,1080
Matlab,ordered_dithering,19.0965,1920,1080
Matlab,ordered_dithering,18.847,1920,1080
Matlab,ordered_dithering,18.0048,1920,1080
Matlab,ordered_dithering,18.0873,1920,1080
Matlab,ordered_dithering,20.4992,1920,1080
Matlab,ordered_dithering,19.6108,1920,1080
Matlab,ordered_dithering,20.639,1920,1080
Matlab,ordered_dithering,25.3935,1920,1080
Matlab,ordered_dithering,17.9883,1920,1080
Matlab,ordered_dithering,18.1063,1920,1080
Matlab,ordered_dithering,18.2977,1920,1080
Matlab,ordered_dithering,18.0936,1920,1080
Matlab,ordered_dithering,18.2884,1920,1080
Matlab,ordered_dithering,17.5103,1920,1080
Matlab,ordered_dithering,17.7859,1920,1080
Matlab,ordered_dithering,18.4662,1920,1080
Matlab,ordered_dithering,18.6232,1920,1080
Matlab,ordered_dithering,5.3269,632,461
Matlab,ordered_dithering,4.5573,632,461
Matlab,ordered_dithering,4.152,632,461
Matlab,ordered_dithering,4.2787,632,461
Matlab,ordered_dithering,3.1754,632,461
Matlab,ordered_dithering,3.0062,632,461
Matlab,ordered_dithering,2.9753,632,461
Matlab,ordered_dithering,3.6499,632,461
Matlab,ordered_dithering,4.6056,632,461
Matlab,ordered_dithering,3.4305,632,461
Matlab,ordered_dithering,3.1088,632,461
Matlab,ordered_dithering,3.102,632,461
Matlab,ordered_dithering,3.1666,632,461
Matlab,ordered_dithering,3.0775,632,461
Matlab,ordered_dithering,3.518,632,461
Matlab,ordered_dithering,3.4073,632,461
Matlab,ordered_dithering,3.06,632,461
Matlab,ordered_dithering,3.1411,632,461
Matlab,ordered_dithering,3.142,632,461
Matlab,ordered_dithering,3.0981,632,461
Matlab,ordered_dithering,3.1656,632,461
Matlab,ordered_dithering,3.2167,632,461
Matlab,ordered_dithering,3.2051,632,461
Matlab,ordered_dithering,3.2457,632,461
Matlab,ordered_dithering,3.2144,632,461
Matlab,ordered_dithering,3.2439,632,461
Matlab,ordered_dithering,3.2549,632,461
Matlab,ordered_dithering,3.2442,632,461
Matlab,ordered_dithering,3.1733,632,461
Matlab,ordered_dithering,3.2197,632,461
Matlab,ordered_dithering,3.2267,632,461
Matlab,ordered_dithering,3.2183,632,461
Matlab,ordered_dithering,3.2415,632,461
Matlab,ordered_dithering,3.1835,632,461
Matlab,ordered_dithering,3.3062,632,461
Matlab,ordered_dithering,3.2402,632,461
Matlab,ordered_dithering,3.251,632,461
Matlab,ordered_dithering,3.2772,632,461
Matlab,ordered_dithering,3.3087,632,461
Matlab,ordered_dithering,3.5598,632,461
Matlab,ordered_dithering,3.2826,632,461
Matlab,ordered_dithering,3.0089,632,461
Matlab,ordered_dithering,3.0905,632,461
Matlab,ordered_dithering,3.6549,632,461
Matlab,ordered_dithering,3.0345,632,461
Matlab,ordered_dithering,3.0942,632,461
Matlab,ordered_dithering,3.4045,632,461
Matlab,ordered_dithering,3.1228,632,461
Matlab,ordered_dithering,3.4214,632,461
Matlab,ordered_dithering,3.0132,632,461
Matlab,ordered_dithering,3.0032,632,461
Matlab,ordered_dithering,3.3816,632,461
Matlab,ordered_dithering,3.1282,632,461
Matlab,ordered_dithering,3.2921,632,461
Matlab,ordered_dithering,3.1431,632,461
Matlab,ordered_dithering,3.1123,632,461
Matlab,ordered_dithering,3.3897,632,461
Matlab,ordered_dithering,3.0473,632,461
Matlab,ordered_dithering,3.298,632,461
Matlab,ordered_dithering,3.2518,632,461
Matlab,ordered_dithering,3.0986,632,461
Matlab,ordered_dithering,3.4424,632,461
Matlab,ordered_dithering,3.1389,632,461
Matlab,ordered_dithering,3.2712,632,461
Matlab,ordered_dithering,3.239,632,461
Matlab,ordered_dithering,3.2705,632,461
Matlab,ordered_dithering,3.3091,632,461
Matlab,ordered_dithering,3.375,632,461
Matlab,ordered_dithering,3.3233,632,461
Matlab,ordered_dithering,3.2299,632,461
Matlab,ordered_dithering,3.2635,632,461
Matlab,ordered_dithering,3.2122,632,461
Matlab,ordered_dithering,3.4403,632,461
Matlab,ordered_dithering,3.4529,632,461
Matlab,ordered_dithering,3.3094,632,461
Matlab,ordered_dithering,3.507,632,461
Matlab,ordered_dithering,3.2873,632,461
Matlab,ordered_dithering,3.1849,632,461
Matlab,ordered_dithering,3.3176,632,461
Matlab,ordered_dithering,3.1105,632,461
Matlab,ordered_dithering,3.1765,632,461
Matlab,ordered_dithering,3.5519,632,461
Matlab,ordered_dithering,3.8162,632,461
Matlab,ordered_dithering,3.8177,632,461
Matlab,ordered_dithering,3.3135,632,461
Matlab,ordered_dithering,3.5331,632,461
Matlab,ordered_dithering,3.5216,632,461
Matlab,ordered_dithering,3.3835,632,461
Matlab,ordered_dithering,3.4081,632,461
Matlab,ordered_dithering,3.4863,632,461
Matlab,ordered_dithering,3.3881,632,461
Matlab,ordered_dithering,3.1885,632,461
Matlab,ordered_dithering,3.8736,632,461
Matlab,ordered_dithering,3.3245,632,461
Matlab,ordered_dithering,3.1468,632,461
Matlab,ordered_dithering,3.2998,632,461
Matlab,ordered_dithering,3.2648,632,461
Matlab,ordered_dithering,3.4497,632,461
Matlab,ordered_dithering,3.4615,632,461
Matlab,ordered_dithering,3.4336,632,461
